X,Y,location_id,address_primary,city,state,zip,building_type_code,Service Area,Constructed,NeedsConstructed
-99.42374008,40.21038207,1413989623,71634 K RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.42345605,40.05222126,1140134956,11096 STATE HIGHWAY 89,ALMA,NE,68920,R,RA1/2,,X
-99.4229909,40.04884182,1140134942,11098 STATE HIGHWAY 89,ALMA,NE,68920,R,RA1/2,,X
-99.42243995,40.04900694,1140134946,11094 STATE HIGHWAY 89,ALMA,NE,68920,B,RA1/2,,X
-99.42140685,40.08655069,1393588708,11118 708 RD BLDG 2,ALMA,NE,68920,R,RA1/2,,X
-99.42078978,40.08613765,1140134960,11118 708 RD,ALMA,NE,68920,R,RA1/2,,X
-99.41514522,40.1296779,1140136870,O-540 BLDG 8,ORLEANS,NE,68966,B,RA1/2,,X
-99.41458416,40.18959299,1140136909,RU-2,ORLEANS,NE,68966,B,RA1/2,,X
-99.41382809,40.05214025,1140134941,70546 KILLDEER RD,ALMA,NE,68920,R,RA1/2,,X
-99.41206291,40.07991893,1140134955,70742 KILLDEER RD,ALMA,NE,68920,R,RA1/2,,X
-99.41113982,40.21941698,1140136541,RU-540 BLDG 6,ORLEANS,NE,68966,B,RA1/2,,X
-99.41089579,40.05247028,1140134943,11168 STATE HIGHWAY 89,ALMA,NE,68920,R,RA1/2,,X
-99.40941265,40.0536673,1140134950,11148 STATE HIGHWAY 89,ALMA,NE,68920,B,RA1/2,,X
-99.40908461,40.13776871,1140136876,71167 L RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40908461,40.13776871,1140136876,71167 L RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40889559,40.14490643,1140136871,71175 L RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40839554,40.08476041,1140134940,11198 708 RD,ALMA,NE,68920,B,RA1/2,,X
-99.40729543,40.19129616,1140136910,11187 715 RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40622333,40.06637167,1140134954,70683 KILLDEER RD,ALMA,NE,68920,B,RA1/2,,X
-99.40602831,40.25117615,1140136543,71905 L RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40558426,40.14189812,1140136874,71133 L RD,ORLEANS,NE,68966,B,RA1/2,,X
-99.40558426,40.24876281,1140136542,71897 L RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.40524523,40.08383732,1140134944,11198 708 RD BLDG 2,ALMA,NE,68920,R,RA1/2,,X
-99.40426713,40.1476477,1140134817,71199 L RD,ORLEANS,NE,68966,B,RA1/2,,X
-99.39865157,40.16109814,1140134811,11240 713 RD,ORLEANS,NE,68966,R,RA1/2,,X
-99.39842355,40.01111715,1140134952,PD-2 BLDG 4,ALMA,NE,68920,R,RA1/2,,X
-99.39823953,40.16189012,1140134813,11240 713 RD,ALMA,NE,68920,B,RA1/2,,X
-99.39423413,40.19110115,1140134804,WA-2 BLDG 4,ALMA,NE,68920,B,RA1/2,,X
-99.39407811,40.19039107,1140134812,11262 715 RD,ALMA,NE,68920,R,RA1/2,,X
-99.39121283,40.17646168,1140134818,WA-2 BLDG 5,ALMA,NE,68920,B,RA1/2,,X
-99.39115182,40.02116215,1463286613,PD-2 BLDG 2,ALMA,NE,68920,B,RA1/2,,X
-99.38936764,40.11644768,1140135702,A-2 BLDG 21,ALMA,NE,68920,B,RA1/2,,X
-99.38870158,40.01006104,1140134947,11285 JUNIPER RD,ALMA,NE,68920,R,RA1/2,,X
-99.38537324,40.220612,1413989588,WA-2 BLDG 7,ALMA,NE,68920,B,RA1/2,,X
-99.38478918,40.1986018,1140134814,71552 M RD,ALMA,NE,68920,R,RA1/2,,X
-99.37971768,40.14755079,1140134803,11350 712 RD BLDG 2,ALMA,NE,68920,B,RA1/2,,X
-99.37960167,40.14803184,1140134815,11350 712 RD,ALMA,NE,68920,B,RA1/2,,X
-99.37815652,40.16227126,1140134808,11345 713 RD,ALMA,NE,68920,R,RA1/2,,X
-99.37643935,40.02038607,1140134969,11353 CORP ROAD 11,ALMA,NE,68920,R,RA1/2,,X
-99.37484019,40.05094203,1140134961,11354 STATE HIGHWAY 89,ALMA,NE,68920,R,RA1/2,,X
-99.37102881,40.20220026,1413989591,62 US HIGHWAY 183,ALMA,NE,68920,B,RA1/2,,X
-99.37019572,40.01971691,1140134963,11388 CORP ROAD 11,ALMA,NE,68920,R,RA1/2,,X
-99.36822853,40.03872681,1140134959,70457 US HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.3679514,40.17094803,1140134816,71361 US HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.36788949,40.18328736,1140134805,71450 US HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.36718442,40.13312835,1140135490,11407 711 RD,ALMA,NE,68920,B,RA1/2,,X
-99.36668937,40.01127116,1140134945,70266 US HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.36659036,40.15028106,1140134806,71222 US HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.36522823,40.01144018,1140134957,PD-2 BLDG 3,ALMA,NE,68920,B,RA1/2,,X
-99.36346705,40.1236673,1140135544,71037 OLD HIGHWAY 183,ALMA,NE,68920,R,RA1/2,,X
-99.36331704,40.13190013,1140135549,186 DIVISION ST,ALMA,NE,68920,B,RA1/2,,X
-99.35820153,40.17603764,1140134750,A-2 BLDG 5,ALMA,NE,68920,B,RA1/2,,X
-99.35731744,40.1766906,1140134745,11457 714TH RD,ALMA,NE,68920,B,RA1/2,,X
-99.3499846,40.04657269,1463286614,350 PD-2,ALMA,NE,68920,B,RA1/2,,X
-99.34954566,40.15542758,1140134754,71257 O RD,ALMA,NE,68920,R,RA1/2,,X
-99.34835654,40.02200124,1140134395,11540 CORP ROAD A,ALMA,NE,68920,R,RA1/2,,X
-99.34801251,40.17648768,1140134747,54 DIVISION AVE,ALMA,NE,68920,B,RA1/2,,X
-99.34255696,40.16182112,1413989548,A-2 BLDG 14,ALMA,NE,68920,B,RA1/2,,X
-99.33858956,40.1196079,1140135547,11555 710 RD,ALMA,NE,68920,R,RA1/2,,X
-99.333939,40.15650669,1413989579,A-2 BLDG 13,ALMA,NE,68920,B,RA1/2,,X
-99.32772348,40.10524756,1140134265,11611 US HIGHWAY 136,ALMA,NE,68920,R,RA1/2,,X
-99.32658436,40.01289822,1413989559,PD-2,ALMA,NE,68920,B,RA1/2,,X
-99.32143985,40.15210025,1463286737,A-2 BLDG 12,ALMA,NE,68920,B,RA1/2,,X
-99.3199016,40.13129116,1140133728,11654 711 RD,ALMA,NE,68920,R,RA1/2,,X
-99.3169673,40.10576751,1140134847,11681 US HIGHWAY 136,ALMA,NE,68920,R,RA1/2,,X
-99.31338404,40.12703274,1140133729,71071 Q RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.31206291,40.01481242,1463286656,580 Q RD,ALMA,NE,68920,B,RA1/2,,X
-99.31115182,40.1156685,1140134850,11702 710 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.30940165,40.11457749,1140134849,11718 710 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.30382809,40.13603664,1463284594,12699 711 RD,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.30147385,40.11891283,1451729215,11753 710TH RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.3009957,40.1196869,1413989582,11718 710 RD BLDG 2,REPUB CITY,NE,68971,B,RA1/2,,X
-99.29421213,40.14832187,1140134749,A-2 BLDG 4,ALMA,NE,68920,B,RA1/2,,X
-99.28439014,40.14672161,1140133021,11844 712 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.28114582,40.14823786,1463284515,MU-2 BLDG 11,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.27885159,40.1326322,1140133675,11879 711 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.27870158,40.00283122,1140134021,RC-2 BLDG 3,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.27754546,40.13311135,1140133671,MU-2 BLDG 12,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.26885159,40.14657869,1140133019,11924 712 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25662837,40.1336503,1140133666,71107 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25658436,40.13317235,1527756995,22 711 RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.25467817,40.00883782,1463284214,70245 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25445115,40.13731877,1393588001,71130 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25434514,40.13284722,1140133672,71102 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25386209,40.15558859,1140133029,MU-2 BLDG 7,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.25363407,40.00619165,1140134024,RC-2 BLDG 2,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.25284099,40.02034207,1140134018,70240 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25276298,40.00345238,1140134017,70208 T RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25222893,40.04192613,1140134022,70494 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25206291,40.04189212,1413989521,70492 HUNTER HILL RD,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.2519848,40.04235227,1140134019,70493 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25184089,40.04188212,1140134014,70490 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25170188,40.04180112,1140134016,70488 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25163487,40.04157719,1140134011,70486 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25161287,40.04226726,1140134012,70489 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.25132384,40.04212725,1140134020,70485 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24942865,40.040656,1140134013,70469 HUNTER HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24468917,40.15304134,1413989524,MU-2 BLDG 8,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.24422813,40.04352639,1140133586,70476 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.243956,40.0436913,1140133606,70474 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24372808,40.04371631,1140133583,70470 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24351206,40.04370731,1140133597,70466 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24303901,40.0436363,1140133594,70458 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24283499,40.0436173,1140133602,70456 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24280199,40.02470141,1140133643,RC-2 BLDG 24,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.24235194,40.04358239,1140133598,70446 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24213992,40.04350639,1140133591,70442 HASKINS HILL RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.24084579,40.0436973,1140133609,70479 CORP ROAD 4,REPUB CITY,NE,68971,R,RA1/2,,X
-99.23668437,40.11848288,1140133674,71005 U RD,REPUB CITY,NE,68971,B,RA1/2,,X
-99.23166287,40.02045808,1140133644,12160 CORP ROAD A,REPUB CITY,NE,68971,R,RA1/2,,X
-99.23086279,40.03874881,1140133801,102 BOAT RAMP RD,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.23061277,40.03823786,1140133858,102 BOAT RAMP RD BLDG 2,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.23036774,40.03850789,1140133829,92 BOAT RAMP RD,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.22944065,40.04038807,1140133795,12147 ROAD B,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.22839554,40.03830087,1140133855,RC-2 BLDG 13,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.22801751,40.13596653,1413989526,MU-2 BLDG 9,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.22069577,40.03489642,1140133647,RC-2 BLDG 11,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.21959066,40.14719175,1140133231,MU-R6 BLDG 3,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.21933964,40.14852689,1140133226,71209 V RD,REPUB CITY,NE,68971,B,RA1/2,,X
-99.21844055,40.14712875,1140133234,MU-2 BLDG 10,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.21743445,40.00581152,1140133645,70219 V RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.21283999,40.02122016,1140133706,70330 V RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.21065177,40.02203224,1140133707,RC-R6,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.2049281,40.14630067,1140133217,12198 712 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.20486219,40.01654269,1140133709,12262 703 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.20465117,40.14609264,1140133235,MU-R6 BLDG 2,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.20335604,40.15683762,1140133223,12265 712 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.20012372,40.14705774,1140133237,12290 712 RD,REPUB CITY,NE,68971,R,RA1/2,,X
-99.19955666,40.16057109,1140133228,MU-R6,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.19828453,40.16026806,1140133219,,REPUBLICAN CITY,NE,68971,B,RA1/2,,X
-99.19240195,40.1486918,1393587925,12333 712 RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.18646235,40.15241228,1393587920,12427 712 RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.18618932,40.15214725,1140133224,12437 712 RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.18604031,40.15247228,1393587922,12441 712 RD,REPUBLICAN CITY,NE,68971,R,RA1/2,,X
-99.18551226,40.15247728,1393587921,71233 FRANKLIN-HARLAN RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.17857856,40.17574151,1451729344,1266 FRANKLIN-HARLAN RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.17745145,40.15636267,1014977313,1150 20 RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.17670138,40.16780772,1014977145,1246 20 RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.17176788,40.14754779,1461889889,138 K RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.17129583,40.14777671,1014977871,138 K RD BLDG 2,NAPONEE,NE,68960,R,RA1/2,,X
-99.17015672,40.04426746,1014977635,151 D RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.16605631,40.02973191,1014977086,171 C RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.1629399,40.02257629,1014977381,239 21 RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.16164087,40.11143818,1014977508,855 21 RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.15974568,40.13316735,1014977110,206 J RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.15879058,40.14049108,1014978743,1048 20 1/2 RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.15847855,40.12151119,1014978582,925 21 RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.15750146,40.1356175,1014977830,211 J RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.15713942,40.13596653,1014978199,216 J RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.15479518,40.11755079,1014977683,233 I RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.14832854,40.11846688,1014979102,264 I RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.13129583,40.10425646,1413988221,28 US-136 E,NAPONEE,NE,68960,B,RA1/2,,X
-99.12973468,40.11741178,1014978134,363 I RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.12932364,40.11700174,1461889996,363 I RD BLDG 2,NAPONEE,NE,68960,B,RA1/2,,X
-99.12719042,40.11887182,1014978591,336 I RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.1269623,40.13240228,1014977207,379 J RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.12471218,40.01992193,1014977354,72 23 1/2 RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.11826253,40.1186488,1014977802,420 I RD,NAPONEE,NE,68960,R,RA1/2,,X
-99.10630634,40.11854089,1014977082,482 I RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.10552826,40.1446364,1014978263,1288 24TH RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.10443415,40.13178711,1461889827,414 24TH RD,NAPONEE,NE,68960,B,RA1/2,,X
-99.08043975,40.08905094,1014978115,390 COUNTY ROAD 340,NAPONEE,NE,68960,B,RA1/2,,X
-96.73988969,40.22334137,1031956586,1200 W LOCUST RD,BEATRICE,NE,68310,R,RA1/2,,X
-96.73883459,40.23109714,1031955646,1047 LAKEVIEW LN,BEATRICE,NE,68310,R,RA1/2,,X
-96.73788949,40.23031107,1031955722,1061 PINE VIEW RIDGE LN,BEATRICE,NE,68310,R,RA1/2,,X
-96.73767347,40.22122816,1031953893,808 W LOCUST RD,BEATRICE,NE,68310,R,RA1/2,,X
-96.73715142,40.21890883,1031956590,1039 W LOCUST RD,BEATRICE,NE,68310,R,RA1/2,,X
-96.73711742,40.2266066,1031958673,1075 PINE VIEW RIDGE LN,BEATRICE,NE,68310,R,RA1/2,,X
-96.73313402,40.21819185,1031953897,423 W LOCUST RD,BEATRICE,NE,68310,R,RA1/2,,X
-96.72858456,40.22319235,1031953873,29795 592ND AVE,BEATRICE,NE,68310,B,RA1/2,,X
-96.19641235,40.449697926168,1130973618,204 733 RD,COOK,NE,68329,B,RA1/2,,X
-96.18512322,40.4016211,1373151023,2725 N HIGHWAY 50 BLDG G,TECUMSEH,NE,68450,G,RA1/2,,X
-96.18201791,40.40184612,1527516362,72951 HIGHWAY 50,TECUMSEH,NE,68450,B,RA1/2,,X
-96.18116782,40.442077266168,1130974310,73239 HIGHWAY 50,TECUMSEH,NE,68450,R,RA1/2,,X
-96.17773448,40.650217086168,1145574028,60 PARK ST,SYRACUSE,NE,68446,B,RA1/2,,X
-96.17584029,40.49452849,1130974212,62120 736 RD,COOK,NE,68329,R,RA1/2,,X
-96.17420613,40.67519655,1145568700,3703 SEC 10 BLDG 3,SYRACUSE,NE,68446,B,RA1/2,,X
-96.17323403,40.651851146168,1145570761,3058 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.17056776,40.644537516168,1145570531,3143 ANGLE RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.16932364,40.43497743,1130974277,468 732 RD,TECUMSEH,NE,68450,B,RA1/2,,X
-96.16661737,40.653270386168,1145572806,3118 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.16381209,40.653447406168,1145568677,3123 J RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.16269097,40.71183112,1145571556,3159 F RD,OTOE,NE,68417,R,RA1/2,,X
-96.16129583,40.636870646168,1527492681,3176 K RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.15959566,40.71692663,1145570074,773 N 32ND RD,OTOE,NE,68417,R,RA1/2,,X
-96.1589405,40.667408806168,1145570786,3212 I RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.15868957,40.666677626168,1145570822,3702 S 32ND RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.15844055,40.71671261,1145567659,764 N 32ND RD,OTOE,NE,68417,R,RA1/2,,X
-96.15761247,40.624977456168,1145571793,3229 COUNTY ROAD L,SYRACUSE,NE,68446,B,RA1/2,,X
-96.15612332,40.632221286168,1145567665,591 S 32ND RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.15471218,40.651771136168,1145573091,3256 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.15147885,40.71238127,1145568285,3281 F RD,OTOE,NE,68417,R,RA1/2,,X
-96.14960167,40.643431406168,1145573296,3319 K RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14935164,40.654058466168,1145573202,3313 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14527823,40.71209724,1145567738,3343 F RD,OTOE,NE,68417,R,RA1/2,,X
-96.1429459,40.612947256168,1145571695,860 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14281799,40.608330896168,1145570908,924 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14243495,40.660127076168,1145568932,204 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14215192,40.602048266168,1145573460,1012 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14162387,40.602281286168,1145573840,1008 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14089579,40.614670426168,1145568401,839 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.14074578,40.645391596168,1145568460,415 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.13939064,40.638857846168,1145572495,505 S 34TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.13933964,40.638320896168,1145571533,3703 SEC 25,SYRACUSE,NE,68446,B,RA1/2,,X
-96.13675638,40.71786772,1145570504,3495 SEC 25,OTOE,NE,68417,B,RA1/2,,X
-96.13544525,40.623427406168,1145574056,3458 L RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.13331204,40.71203124,1145572291,3469 F RD,OTOE,NE,68417,R,RA1/2,,X
-96.13109581,40.653286386168,1145568160,3502 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12973468,40.59494743,1145571897,3538 COUNTY RD N,SYRACUSE,NE,68446,B,RA1/2,,X
-96.1289565,40.651987156168,1145570607,3703 SEC 24,SYRACUSE,NE,68446,B,RA1/2,,X
-96.12762347,40.625267586168,1145571394,3543 L RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12738444,40.653602326168,1145571097,3703 SEC 24 BLDG 2,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12625133,40.5916121,1145569678,3558 N RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.1259452,40.611221186168,1145571327,3553 COUNTY ROAD M,SYRACUSE,NE,68446,B,RA1/2,,X
-96.12319502,40.666146676168,1145568239,126 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.1229349,40.643181376168,1145572618,448 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12261297,40.651931156168,1145573125,322 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12242895,40.637736736168,1145573587,520 S 36TH RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.12162387,40.626857646168,1145570050,673 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12156786,40.662181276168,1145569150,185 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12139584,40.636676626168,1145571063,541 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.12134584,40.623131376168,1145573129,717 S 36TH RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.12074078,40.40099803,1451976827,72950 624 AVE,TECUMSEH,NE,68450,B,RA1/2,,X
-96.11989069,40.667961756168,1145573159,103 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.11959566,40.663556416168,1145570865,165 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.11889059,40.610831046168,1145571855,3639 M RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.11844055,40.658052866168,1145573750,255 S 36TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.11466217,40.6816621,1145569383,3672 H RD,DUNBAR,NE,68346,R,RA1/2,,X
-96.11322803,40.654700436168,1145567582,3697 J RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.11243495,40.638357896168,1145573949,3680 COUNTY ROAD K,SYRACUSE,NE,68446,B,RA1/2,,X
-96.10958466,40.625072566168,1145570757,3735 L RD,SYRACUSE,NE,68446,B,RA1/2,,X
-96.10885159,40.611868146168,1145571151,3743 M RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10864057,40.43651269,1130974196,62484 732 RD,JOHNSON,NE,68378,R,RA1/2,,X
-96.10800151,40.667461806168,1145567392,3742 I RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10725143,40.623972356168,1145572861,3784 L RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.1059622,40.68226226,1145569291,3804 H RD,DUNBAR,NE,68346,R,RA1/2,,X
-96.10574528,40.43286122,1130974284,73177 625 AVE,JOHNSON,NE,68378,B,RA1/2,,X
-96.10559026,40.42234727,1130975201,62496 731 RD,JOHNSON,NE,68378,R,RA1/2,,X
-96.1049391,40.653270386168,1145569717,3705 SEC 20,SYRACUSE,NE,68446,B,RA1/2,,X
-96.10486219,40.654448506168,1145571577,295 S 38TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10477318,40.625132576168,1145567664,3811 L RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10474518,40.634961456168,1145569340,561 S 38TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10464017,40.39533257,1130973876,72917 625TH AVE,TECUMSEH,NE,68450,R,RA1/2,,X
-96.10319002,40.44519155,1130974201,73262 625 AVE,JOHNSON,NE,68378,R,RA1/2,,X
-96.10268497,40.668838846168,1145567532,3841 I RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.10077878,40.42192713,1130974288,62520 731 RD,JOHNSON,NE,68378,R,RA1/2,,X
-96.10002871,40.528800846168,1145571631,3855 S RD,TALMAGE,NE,68448,R,RA1/2,,X
-96.0989405,40.68214825,1145567695,3876 H RD,DUNBAR,NE,68346,R,RA1/2,,X
-96.09873458,40.533951356168,1145567414,3856 R RD,TALMAGE,NE,68448,R,RA1/2,,X
-96.09763947,40.669040966168,1145572978,3897 I RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.09601731,40.68048008,1145571279,3910 H RD,DUNBAR,NE,68346,R,RA1/2,,X
-96.093967,40.654881446168,1145569158,3925 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.09342805,40.652900256168,1145569665,3930 J RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.09315102,40.654922456168,1145570462,291 S 40TH RD,SYRACUSE,NE,68446,X,RA1/2,,X
-96.09286299,40.67527856,1145568807,3998 I RD,DUNBAR,NE,68346,B,RA1/2,,X
-96.09141785,40.667560816168,1145571321,3958 I RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.08912862,40.42255029,1393495683,62582 731 RD,TECUMSEH,NE,68450,R,RA1/2,,X
-96.08901761,40.42205024,1130974429,62582 731 RD,JOHNSON,NE,68378,R,RA1/2,,X
-96.08774048,40.67459249,1145570610,3910 H RD BLDG 2,DUNBAR,NE,68346,B,RA1/2,,X
-96.08727343,40.626622626168,1145567721,674 4TH ST,SYRACUSE,NE,68446,R,RA1/2,,X
-96.08724543,40.635417606168,1145573756,552 S 40TH RD,SYRACUSE,NE,68446,R,RA1/2,,X
-96.08708941,40.527377796168,1145570591,2036 S 40TH RD,TALMAGE,NE,68448,R,RA1/2,,X
-96.0869393,40.4566366,1130974368,73341 626 AVE,COOK,NE,68329,R,RA1/2,,X
-96.08645635,40.40180112,1451976831,72965 626 AVE,TECUMSEH,NE,68450,R,RA1/2,,X
-96.08641235,40.40288122,1451976830,72963 626 AVE BLDG 3,TECUMSEH,NE,68450,R,RA1/2,,X
